model,article_id,subject_bias,framing_bias,treatment_bias,guests_bias,confidence,comment,status,run,overall_bias
MichelRosselli/apertus:latest,29143391,0.0,-1.0,0.0,-1.0,0.85,"Le sujet de l'article est la mobilisation académique contre les liens entre la science et l'armée israélienne, ce qui peut être considéré comme un point de vue critique envers le gouvernement israélien. La framing bias est négative car l'article présente des critiques sur ces liens sans équivoque. Le traitement de l'information est neutre, avec une mention du collectif académique mais sans favoriser explicitement aucun côté. Les invités sont principalement les membres du collectif et Julia Steinberger, qui exprime un point de vue critique envers le gouvernement israélien, ce qui donne une bias guests négatif.",ok,4,-0.5
MichelRosselli/apertus:latest,29150974,0.0,-1.0,0.0,0.0,0.85,"Le communiqué des bâtonniers met en garde contre la médiatisation excessive et le climat de tension dans lequel se déroule une procédure judiciaire, sans prendre parti pour l'une ou l'autre des parties.",ok,4,-0.25
MichelRosselli/apertus:latest,29148256,0.0,-1.0,-1.0,0.0,0.58,"Le cas de Jonathan Manilo est présenté avec un ton critique envers les pratiques d’exploitation du travail en Suisse, ce qui suggère une tendance à gauche dans le traitement des informations.",ok,4,-0.5
MichelRosselli/apertus:latest,28980688,0.0,-1.0,0.0,0.0,0.85,"The article discusses Swiss-Iraqi economic relations, focusing on the potential for Swiss companies to invest in Iraq's reconstruction efforts. The tone is neutral and informative.",ok,4,-0.25
MichelRosselli/apertus:latest,29123091,0.0,0.0,0.0,0.0,0.5,"Le concours semble neutre politiquement, sans favoriser un parti ou une idéologie spécifique.",ok,4,0.0
MichelRosselli/apertus:latest,29142442,0.0,-1.0,0.0,0.0,0.95,"La cérémonie d'ouverture des Jeux olympiques d'hiver de Milan Cortina 2026 a été présentée comme un événement apolitique, mettant en avant la paix et l'harmonie culturelle. Les invités étaient principalement des artistes et athlètes internationaux, sans partis pris politiques évidents.",ok,4,-0.25
MichelRosselli/apertus:latest,29138340,0.0,-1.0,-1.0,0.0,0.95,"Le sujet de l'article est neutre, mais le ton et la narration sont légèrement négatifs envers les mesures proposées pour lutter contre le changement climatique.",ok,4,-0.5
MichelRosselli/apertus:latest,29147331,0.0,0.0,-1.0,0.0,0.75,"The article covers various sports events from the Winter Olympics, including skiing and snowboarding, with a neutral tone.",ok,4,-0.25
MichelRosselli/apertus:latest,29115321,0.0,-1.0,0.0,0.0,0.98,"L'article présente un point de vue critique sur la position des États-Unis et leur impact sur l'Europe, soulignant les tensions croissantes entre les deux parties. Il n'y a pas de prise de parti claire pour une partie politique en particulier.",ok,4,-0.25
MichelRosselli/apertus:latest,29147656,0.0,-1.0,-1.0,0.0,0.98,"L'article traite d'un incendie tragique qui a touché le Valais, soulignant les lacunes du système actuel en matière de soutien aux victimes et la nécessité de réformes. Le ton est neutre, sans favoriser clairement un camp politique.",ok,4,-0.5
MichelRosselli/apertus:latest,29147828,0.0,-1.0,0.0,0.0,0.85,"L'article traite de la guerre en Ukraine, mais il ne prend pas clairement parti pour une idéologie politique.",ok,4,-0.25
MichelRosselli/apertus:latest,29144921,0.0,-1.0,-1.0,0.0,0.75,"L'article traite d'un événement historique, sans favoriser une partie politique particulière.",ok,4,-0.5
